id;gid;code;type;parents;display;higlight;location191681;AIR_191681;undefined;AIRPORT;{"continent":"CON_34398","country":"COU_20013","administrative_division":"ADM_14295","city":"CIT_2"};Aeroporto Arrabury, Arrabury, Austrália;higlight;{"latitude":-26.765537,"longitude":141.02113699999995}
192957;AIR_192957;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20141","administrative_division":"ADM_11468","city":"CIT_1323"};Aeroporto Internacional Abraham Gonzalez, Ciudad Juarez, México;higlight;{"latitude":31.7311,"longitude":-106.46299999999997}
191719;AIR_191719;undefined;AIRPORT;{"continent":"CON_30004","country":"COU_20208","administrative_division":"ADM_10515","city":"CIT_40"};Aeroporto Municipal, Aberdeen, Estados Unidos;higlight;{"latitude":45.4592,"longitude":-98.46879999999999}
191720;AIR_191720;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20059","administrative_division":"ADM_174580","city":"CIT_41"};Aeroporto Abu Simbel, Abu Simbel, Egito;higlight;{"latitude":22.3467,"longitude":31.595100000000002}
191721;AIR_191721;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20174","administrative_division":"ADM_14316","city":"CIT_42"};Aeroporto Al-Aqiq, Al Baha, Arábia Saudita;higlight;{"latitude":20.2961,"longitude":41.63429999999994}
425;CIT_425;AUH;CITY;{"continent":"CON_30005","country":"COU_20002","administrative_division":"ADM_173815"};Abu Dhabi, Abu Zaby, Emirados Árabes Unidos;higlight;{"latitude":24.4764,"longitude":54.37049999999999}
44;CIT_44;ABV;CITY;{"continent":"CON_30002","country":"COU_20148","administrative_division":"ADM_175921"};Abuja, Federal Capital Territory, Nigéria;higlight;{"latitude":9.05804,"longitude":7.489059999999995}
41;CIT_41;ABS;CITY;{"continent":"CON_30002","country":"COU_20059","administrative_division":"ADM_174580"};Abu Simbel, Muhafazat Aswan, Egito;higlight;{"latitude":22.3467,"longitude":31.595100000000002}
425;CIT_425;AUH;CITY;{"continent":"CON_30005","country":"COU_20002","administrative_division":"ADM_173815"};Abu Dhabi, Abu Zaby, Emirados Árabes Unidos - Todos os aeroportos;higlight;{"latitude":24.4764,"longitude":54.37049999999999}
191723;AIR_191723;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20148","administrative_division":"ADM_175921","city":"CIT_44"};Aeroporto Internacional Nnamdi Azikiwe, Abuja, Nigéria;higlight;{"latitude":9.05804,"longitude":7.489059999999995}
191722;AIR_191722;undefined;AIRPORT;{"continent":"CON_30005","country":"COU_20090","administrative_division":"ADM_174920","city":"CIT_43"};Aeroporto Atambua, Atambua, Indonésia;higlight;{"latitude":-9.10611,"longitude":124.89300000000003}
191720;AIR_191720;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20059","administrative_division":"ADM_174580","city":"CIT_41"};Aeroporto Abu Simbel, Abu Simbel, Egito;higlight;{"latitude":22.3467,"longitude":31.595100000000002}
192084;AIR_192084;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20059","administrative_division":"ADM_14296","city":"CIT_423"};Aeroporto Abu Rudeis, Aub Rudeis, Egito;higlight;{"latitude":28.899,"longitude":33.2025}
191723;AIR_191723;undefined;AIRPORT;{"continent":"CON_30002","country":"COU_20148","administrative_division":"ADM_175921","city":"CIT_44"};Aeroporto Internacional Nnamdi Azikiwe, Abuja, Nigéria;higlight;{"latitude":9.05804,"longitude":7.489059999999995}
